,id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_nom_voie,code_commune,nom_commune,nombre_lots,type_local,surface_reelle_bati,nombre_pieces_principales,longitude,latitude,month,year,m2
2593953,2017-1082576,2017-04-27,Vente,4831220.0,CRS DU TAGE,77449,Serris,1,Appartement,97.0,5.0,2.787538,48.853941,4,2017,28252.748538011696
2593955,2017-1082576,2017-04-27,Vente,4831220.0,RUE VASCO DE GAMA,77449,Serris,1,Appartement,99.0,5.0,2.787538,48.853941,4,2017,60390.25
2593958,2017-1082576,2017-04-27,Vente,4831220.0,CRS DU TAGE,77449,Serris,1,Appartement,88.0,4.0,2.787538,48.853941,4,2017,
2594022,2017-1082586,2017-05-12,Vente,135000.0,RUE DES BERGES,77018,Bailly-Romainvilliers,1,Appartement,29.0,1.0,2.817062,48.850198,5,2017,1956.5217391304348
2594043,2017-1082592,2017-05-12,Vente,150000.0,CRS DU TAGE,77449,Serris,1,Appartement,37.0,2.0,2.786741,48.85467,5,2017,
2594047,2017-1082594,2017-05-05,Vente,151300.0,ALL DES MARGUERITES,77449,Serris,1,Appartement,33.0,2.0,2.792258,48.84295,5,2017,5217.241379310345
2594052,2017-1082597,2017-05-12,Vente,82000.0,RUE D AMSTERDAM,77307,Montévrain,1,Appartement,22.0,1.0,2.76756,48.853979,5,2017,
2594076,2017-1082609,2017-04-27,Vente,5062913.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,4.0,10.0,2.762352,48.854315,4,2017,
2594080,2017-1082609,2017-04-27,Vente,5062913.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,43.0,2.0,2.762352,48.854315,4,2017,
2594084,2017-1082609,2017-04-27,Vente,5062913.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,43.0,2.0,2.762352,48.854315,4,2017,
2594086,2017-1082609,2017-04-27,Vente,5062913.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,58.0,3.0,2.762352,48.854315,4,2017,133234.55263157896
2594087,2017-1082609,2017-04-27,Vente,5062913.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,68.0,3.0,2.762352,48.854315,4,2017,
2594088,2017-1082609,2017-04-27,Vente,5062913.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,79.0,4.0,2.762352,48.854315,4,2017,60272.77380952381
2594089,2017-1082609,2017-04-27,Vente,5062913.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,43.0,2.0,2.762352,48.854315,4,2017,48681.855769230766
2594091,2017-1082609,2017-04-27,Vente,5062913.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,63.0,3.0,2.762352,48.854315,4,2017,20011.513833992096
2594092,2017-1082609,2017-04-27,Vente,5062913.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,68.0,3.0,2.762352,48.854315,4,2017,
2594095,2017-1082609,2017-04-27,Vente,5062913.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,68.0,3.0,2.762352,48.854315,4,2017,
2594098,2017-1082609,2017-04-27,Vente,5062913.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,43.0,2.0,2.762352,48.854315,4,2017,79108.015625
2594100,2017-1082609,2017-04-27,Vente,5062913.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,44.0,2.0,2.762352,48.854315,4,2017,
2594101,2017-1082609,2017-04-27,Vente,5062913.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,64.0,3.0,2.762352,48.854315,4,2017,62505.0987654321
2594104,2017-1082609,2017-04-27,Vente,5062913.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,79.0,4.0,2.762352,48.854315,4,2017,60998.951807228914
2594108,2017-1082609,2017-04-27,Vente,5062913.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,64.0,3.0,2.762352,48.854315,4,2017,
2594356,2017-1082632,2017-05-11,Vente,142000.0,RUE DE L AUNETTE,77018,Bailly-Romainvilliers,1,Appartement,35.0,2.0,2.820184,48.850697,5,2017,
2594393,2017-1082655,2017-05-09,Vente,128000.0,RUE DE L EGLISE,77268,Magny-le-Hongre,1,Appartement,26.0,1.0,2.81236,48.865247,5,2017,1422.2222222222222
2594402,2017-1082661,2017-05-09,Vente,100000.0,RUE DES BERLAUDEURS,77018,Bailly-Romainvilliers,1,Appartement,20.0,1.0,2.817522,48.849251,5,2017,
2594417,2017-1082669,2017-05-09,Vente,174000.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,43.0,2.0,2.7628,48.853901,5,2017,1740.0
2594443,2017-1082681,2017-05-04,Vente,85000.0,RUE D AMSTERDAM,77307,Montévrain,1,Appartement,21.0,1.0,2.76756,48.853979,5,2017,1231.8840579710145
2594553,2017-1082703,2017-04-26,Vente,218400.0,RUE DE COPENHAGUE,77307,Montévrain,1,Appartement,72.0,4.0,2.763732,48.858075,4,2017,
2594628,2017-1082705,2017-04-27,Vente,3214993.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,67.0,3.0,2.7636,48.853044,4,2017,
2594629,2017-1082705,2017-04-27,Vente,3214993.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,56.0,2.0,2.7636,48.853044,4,2017,65612.10204081633
2594632,2017-1082705,2017-04-27,Vente,3214993.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,67.0,3.0,2.7636,48.853044,4,2017,
2594633,2017-1082705,2017-04-27,Vente,3214993.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,67.0,3.0,2.7636,48.853044,4,2017,50234.265625
2594642,2017-1082705,2017-04-27,Vente,3214993.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,67.0,3.0,2.7636,48.853044,4,2017,51031.63492063492
2594643,2017-1082705,2017-04-27,Vente,3214993.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,52.0,2.0,2.7636,48.853044,4,2017,40187.4125
2594649,2017-1082705,2017-04-27,Vente,3214993.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,52.0,2.0,2.7636,48.853044,4,2017,
2594652,2017-1082705,2017-04-27,Vente,3214993.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,52.0,2.0,2.7636,48.853044,4,2017,76547.45238095238
2594664,2017-1082705,2017-04-27,Vente,3214993.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,67.0,3.0,2.7636,48.853044,4,2017,76547.45238095238
2594699,2017-1082722,2017-05-12,Vente,81000.0,RUE DE LA CHARBONNIERE,77307,Montévrain,1,Appartement,20.0,1.0,2.76756,48.853979,5,2017,151.96998123827393
2594942,2017-1082746,2017-05-17,Vente,175000.0,RUE DE BRUXELLES,77307,Montévrain,1,Appartement,43.0,2.0,2.761705,48.854971,5,2017,897.4358974358975
2594943,2017-1082747,2017-05-02,Vente,125000.0,RUE DES BERGES,77018,Bailly-Romainvilliers,1,Appartement,29.0,2.0,2.817062,48.850198,5,2017,641.025641025641
2594962,2017-1082755,2017-05-17,Vente,104000.0,RUE D AMSTERDAM,77307,Montévrain,1,Appartement,35.0,1.0,2.76756,48.853979,5,2017,2080.0
2595037,2017-1082793,2017-04-26,Vente,200000.0,PL D AMILLY,77449,Serris,1,Appartement,60.0,3.0,2.787103,48.843547,4,2017,
2595089,2017-1082820,2017-04-27,Vente,204200.0,RUE DE COPENHAGUE,77307,Montévrain,1,Appartement,60.0,3.0,2.763732,48.858075,4,2017,
2595123,2017-1082838,2017-05-17,Vente,128470.0,AV DE LA SOCIETE DES NATIONS,77307,Montévrain,1,Appartement,63.0,3.0,2.763609,48.8543,5,2017,1126.9298245614036
2595132,2017-1082843,2017-05-19,Vente,205000.0,CRS DU DANUBE,77449,Serris,1,Appartement,62.0,3.0,2.775601,48.855965,5,2017,907.0796460176991
2595140,2017-1082848,2017-05-17,Vente,125000.0,RUE D AMSTERDAM,77307,Montévrain,1,Appartement,35.0,1.0,2.76756,48.853979,5,2017,
2595152,2017-1082855,2017-05-04,Vente,194000.0,RUE DES FERMES,77268,Magny-le-Hongre,1,Appartement,59.0,3.0,2.812748,48.865878,5,2017,4041.6666666666665
2595177,2017-1082868,2017-05-04,Vente,250000.0,AV DES FRENES,77307,Montévrain,1,Appartement,76.0,4.0,2.759956,48.871348,5,2017,4166.666666666667
2595292,2017-1082918,2017-05-12,Vente,227000.0,AV DES FRENES,77307,Montévrain,3,Appartement,61.0,3.0,2.761009,48.871225,5,2017,
2595294,2017-1082919,2017-04-25,Vente,84000.0,RUE DE LA CHARBONNIERE,77307,Montévrain,1,Appartement,22.0,1.0,2.76756,48.853979,4,2017,1183.0985915492959
2595393,2017-1082972,2017-05-23,Vente,370000.0,RUE DES SCANDINAVES,77449,Serris,1,Appartement,83.0,4.0,2.787996,48.858659,5,2017,
2595396,2017-1082974,2017-05-09,Vente,215000.0,ESP DES GUINANDIERS,77018,Bailly-Romainvilliers,1,Appartement,71.0,4.0,2.815374,48.848782,5,2017,
2595419,2017-1082984,2017-05-09,Vente,109000.0,RUE DE L EGLISE,77268,Magny-le-Hongre,1,Appartement,25.0,1.0,2.81236,48.865247,5,2017,
2595437,2017-1082990,2017-05-23,Vente,84000.0,RUE DE LA CHARBONNIERE,77307,Montévrain,1,Appartement,20.0,1.0,2.76756,48.853979,5,2017,
2595451,2017-1082996,2017-05-30,Vente,85000.0,RUE DE LA CHARBONNIERE,77307,Montévrain,1,Appartement,22.0,1.0,2.76756,48.853979,5,2017,
2595543,2017-1083045,2017-05-18,Vente,260000.0,CRS DU TAGE,77449,Serris,1,Appartement,69.0,3.0,2.786913,48.854067,5,2017,
2595558,2017-1083051,2017-06-02,Vente,226700.0,AV DE LA SOCIETE DES NATIONS,77307,Montévrain,1,Appartement,65.0,3.0,2.760658,48.85677,6,2017,
2595564,2017-1083055,2017-06-01,Vente,300000.0,CRS DU DANUBE,77449,Serris,1,Appartement,87.0,4.0,2.775601,48.855965,6,2017,
2595572,2017-1083058,2017-05-29,Vente,228000.0,CHE DES VERGERS,77111,Chessy,2,Appartement,63.0,3.0,2.765859,48.876907,5,2017,5428.571428571428
2595601,2017-1083073,2017-05-16,Vente,164500.0,ESP DES GUINANDIERS,77018,Bailly-Romainvilliers,1,Appartement,55.0,3.0,2.815999,48.849182,5,2017,5875.0
2595738,2017-1083144,2017-06-06,Vente,168500.0,AV DE LA SOCIETE DES NATIONS,77307,Montévrain,1,Appartement,41.0,2.0,2.763609,48.8543,6,2017,2717.7419354838707
2595775,2017-1083167,2017-05-19,Vente,295000.0,CHE DES VERGERS,77111,Chessy,1,Appartement,69.0,4.0,2.765859,48.876907,5,2017,
2595822,2017-1083189,2017-05-30,Vente,212000.0,ALL DE DUBLIN,77307,Montévrain,1,Appartement,57.0,3.0,2.766132,48.854328,5,2017,3028.5714285714284
2595974,2017-1083264,2017-06-01,Vente,370000.0,RUE DE LA GALMY,77111,Chessy,2,Appartement,111.0,4.0,2.772307,48.856432,6,2017,14800.0
2596043,2017-1083295,2017-05-24,Vente,112500.0,RUE DE VIENNE,77307,Montévrain,1,Appartement,58.0,3.0,2.7617,48.856367,5,2017,
2596045,2017-1083296,2017-05-24,Vente,2407.5,RUE DE VIENNE,77307,Montévrain,1,Appartement,58.0,3.0,2.7617,48.856367,5,2017,104.67391304347827
2596164,2017-1083354,2017-05-29,Vente,227000.0,CRS DU TAGE,77449,Serris,1,Appartement,63.0,3.0,2.786741,48.85467,5,2017,2639.5348837209303
2596251,2017-1083397,2017-06-16,Vente,175000.0,PAS DES ECOLES,77111,Chessy,1,Appartement,44.0,2.0,2.769692,48.878821,6,2017,1944.4444444444443
2596256,2017-1083399,2017-05-19,Vente,218000.0,RUE DES MURONS,77018,Bailly-Romainvilliers,1,Appartement,49.0,3.0,2.827996,48.853305,5,2017,
2596395,2017-1083476,2017-06-15,Vente,235346.0,CRS DU DANUBE,77449,Serris,1,Appartement,31.0,2.0,2.78639,48.855954,6,2017,3460.970588235294
2596396,2017-1083476,2017-06-15,Vente,235346.0,CRS DU DANUBE,77449,Serris,1,Appartement,37.0,2.0,2.78639,48.855954,6,2017,2941.825
2596445,2017-1083496,2017-05-30,Vente,175000.0,RUE DE VIENNE,77307,Montévrain,1,Appartement,34.0,2.0,2.760611,48.856017,5,2017,1121.7948717948718
2596447,2017-1083497,2017-05-29,Vente,182000.0,RUE DES GRANDS PRES,77111,Chessy,1,Appartement,45.0,2.0,2.775748,48.857991,5,2017,
2596529,2017-1083542,2017-05-31,Vente,124500.0,RUE DES CAMPANULES,77268,Magny-le-Hongre,1,Appartement,29.0,1.0,2.814437,48.86529,5,2017,
2596539,2017-1083546,2017-05-31,Vente,272278.0,RUE DE PARIS,77307,Montévrain,1,Appartement,81.0,4.0,2.760877,48.857906,5,2017,
2596540,2017-1083547,2017-06-07,Vente,180000.0,RUE DE LA CLE DES CHAMPS,77268,Magny-le-Hongre,1,Appartement,88.0,4.0,2.815862,48.867012,6,2017,4500.0
2596577,2017-1083564,2017-05-23,Vente,170000.0,RUE DE LA MORTE PAYE,77449,Serris,1,Appartement,39.0,2.0,2.787867,48.842145,5,2017,6800.0
2596587,2017-1083569,2017-06-01,Vente,247000.0,RUE DES LABOURS,77268,Magny-le-Hongre,1,Appartement,72.0,3.0,2.811919,48.870305,6,2017,6175.0
2596607,2017-1083580,2017-06-02,Vente,231000.0,RUE DU BOIS DE PARIS,77111,Chessy,1,Appartement,66.0,3.0,2.775748,48.857991,6,2017,
2596797,2017-1083627,2017-05-31,Vente,155000.0,RUE DE LA GALMY,77111,Chessy,1,Appartement,55.0,3.0,2.772307,48.856432,5,2017,
2596803,2017-1083631,2017-06-19,Vente,85000.0,RUE D AMSTERDAM,77307,Montévrain,1,Appartement,26.0,1.0,2.76756,48.853979,6,2017,1231.8840579710145
2596814,2017-1083636,2017-06-19,Vente,173000.0,RUE DES MURONS,77018,Bailly-Romainvilliers,1,Appartement,42.0,2.0,2.827996,48.853305,6,2017,
2596830,2017-1083641,2017-05-31,Vente,202208.0,RUE DE PARIS,77307,Montévrain,1,Appartement,59.0,3.0,2.760877,48.857906,5,2017,
2596873,2017-1083662,2017-06-12,Vente,89000.0,RUE DE LA CHARBONNIERE,77307,Montévrain,1,Appartement,22.0,1.0,2.76756,48.853979,6,2017,
2596949,2017-1083706,2017-06-15,Vente,245000.0,ALL TISSANDIER,77449,Serris,1,Appartement,68.0,3.0,2.781783,48.845827,6,2017,2606.3829787234044
2596958,2017-1083711,2017-06-13,Vente,130000.0,AV DE LA SOCIETE DES NATIONS,77307,Montévrain,1,Appartement,36.0,2.0,2.758432,48.866784,6,2017,
2597047,2017-1083763,2017-06-19,Vente,180000.0,RUE DES BERGES,77018,Bailly-Romainvilliers,1,Appartement,56.0,3.0,2.817996,48.850447,6,2017,734.6938775510204
2597097,2017-1083792,2017-06-08,Vente,184200.0,RUE DES LABOURS,77268,Magny-le-Hongre,1,Appartement,55.0,3.0,2.81279,48.863821,6,2017,2069.6629213483147
2597189,2017-1083828,2017-06-07,Vente,275000.0,RUE DE STOCKHOLM,77307,Montévrain,1,Appartement,71.0,3.0,2.763196,48.858521,6,2017,1992.7536231884058
2597241,2017-1083858,2017-06-09,Vente,90000.0,RUE D AMSTERDAM,77307,Montévrain,1,Appartement,22.0,1.0,2.76756,48.853979,6,2017,
2597310,2017-1083895,2017-06-06,Vente,165000.0,ALL DE DUBLIN,77307,Montévrain,1,Appartement,44.0,2.0,2.766132,48.854328,6,2017,
2597330,2017-1083905,2017-06-15,Vente,219000.0,ALL DE DUBLIN,77307,Montévrain,1,Appartement,58.0,3.0,2.766132,48.854328,6,2017,4659.574468085107
2597379,2017-1083932,2017-06-15,Vente,265000.0,RUE DE LA CLE DES CHAMPS,77268,Magny-le-Hongre,1,Appartement,74.0,4.0,2.813347,48.866869,6,2017,3897.0588235294117
2597521,2017-1084012,2017-06-29,Vente,147800.0,RUE DES BERGES,77018,Bailly-Romainvilliers,1,Appartement,37.0,2.0,2.817996,48.850447,6,2017,
2597543,2017-1084027,2017-07-03,Vente,153900.0,RUE DES LABOURS,77268,Magny-le-Hongre,1,Appartement,33.0,2.0,2.81279,48.863821,7,2017,
2597555,2017-1084033,2017-06-27,Vente,84000.0,RUE DE LA CHARBONNIERE,77307,Montévrain,1,Appartement,21.0,1.0,2.76756,48.853979,6,2017,
2597563,2017-1084036,2017-06-23,Vente,85000.0,RUE D AMSTERDAM,77307,Montévrain,1,Appartement,21.0,1.0,2.76756,48.853979,6,2017,369.5652173913044
2597565,2017-1084037,2017-06-21,Vente,126000.0,RUE DES LABOURS,77268,Magny-le-Hongre,1,Appartement,36.0,2.0,2.81279,48.863821,6,2017,
2597568,2017-1084039,2017-06-23,Vente,242000.0,RUE DES LABOURS,77268,Magny-le-Hongre,1,Appartement,61.0,3.0,2.812642,48.871563,6,2017,1267.0157068062827
2597579,2017-1084047,2017-06-21,Vente,187000.0,PL D AMILLY,77449,Serris,1,Appartement,62.0,3.0,2.787103,48.843547,6,2017,1780.952380952381
2597594,2017-1084055,2017-06-09,Vente,239397.0,AV DE LA SOCIETE DES NATIONS,77307,Montévrain,1,Appartement,74.0,4.0,2.760877,48.857906,6,2017,2519.9684210526316
2597655,2017-1084081,2017-06-20,Vente,124000.0,RUE DE LA CHARBONNIERE,77307,Montévrain,1,Appartement,30.0,2.0,2.76756,48.853979,6,2017,1937.5
2597657,2017-1084082,2017-06-20,Vente,203000.0,ALL DE LA PLAINE,77449,Serris,1,Appartement,52.0,3.0,2.787419,48.849427,6,2017,3500.0
2597681,2017-1084095,2017-06-13,Vente,246630.0,AV DE LA SOCIETE DES NATIONS,77307,Montévrain,1,Appartement,63.0,3.0,2.760524,48.857234,6,2017,
2597759,2017-1084142,2017-07-06,Vente,150000.0,RUE DE LA GALMY,77111,Chessy,1,Appartement,28.0,1.0,2.772307,48.856432,7,2017,
2597798,2017-1084162,2017-06-26,Vente,171500.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,42.0,2.0,2.7628,48.853901,6,2017,
2597801,2017-1084164,2017-06-26,Vente,232000.0,RUE DU MANOIR,77268,Magny-le-Hongre,1,Appartement,61.0,3.0,2.818006,48.869149,6,2017,2697.6744186046512
2597956,2017-1084244,2017-06-22,Vente,268000.0,CRS DU TAGE,77449,Serris,1,Appartement,73.0,4.0,2.786741,48.85467,6,2017,
2598067,2017-1084292,2017-07-06,Vente,243000.0,RUE DE BRUXELLES,77307,Montévrain,1,Appartement,67.0,3.0,2.763642,48.85586,7,2017,5522.727272727273
2598070,2017-1084293,2017-07-05,Vente,109000.0,RUE DE LA CHARBONNIERE,77307,Montévrain,1,Appartement,21.0,1.0,2.766796,48.854878,7,2017,
2598078,2017-1084297,2017-06-13,Vente,185000.0,RUE DE LA CLE DES CHAMPS,77268,Magny-le-Hongre,1,Appartement,82.0,4.0,2.815862,48.867012,6,2017,2803.030303030303
2598094,2017-1084306,2017-06-21,Vente,108654.0,CRS DU DANUBE,77449,Serris,1,Appartement,31.0,2.0,2.78639,48.855954,6,2017,
2598096,2017-1084308,2017-06-28,Vente,192000.0,RUE DES CAMPANULES,77268,Magny-le-Hongre,1,Appartement,48.0,2.0,2.814437,48.86529,6,2017,872.7272727272727
2598099,2017-1084309,2017-06-14,Vente,288103.0,AV DE LA SOCIETE DES NATIONS,77307,Montévrain,1,Appartement,86.0,4.0,2.760877,48.857906,6,2017,223.33565891472867
2598104,2017-1084312,2017-06-28,Vente,272500.0,RUE DES LABOURS,77268,Magny-le-Hongre,1,Appartement,71.0,4.0,2.812858,48.870326,6,2017,
2598177,2017-1084345,2017-06-20,Vente,148667.0,RUE DE PARIS,77307,Montévrain,1,Appartement,45.0,2.0,2.760877,48.857906,6,2017,
2598217,2017-1084369,2017-06-28,Vente,358000.0,RUE DE STOCKHOLM,77307,Montévrain,1,Appartement,96.0,5.0,2.763196,48.858521,6,2017,
2598254,2017-1084388,2017-07-04,Vente,205000.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,65.0,3.0,2.7628,48.853901,7,2017,
2598386,2017-1084458,2017-07-12,Vente,215000.0,CRS DU TAGE,77449,Serris,2,Appartement,66.0,3.0,2.78621,48.852987,7,2017,
2598394,2017-1084463,2017-07-12,Vente,256000.0,RUE DU MANOIR,77268,Magny-le-Hongre,1,Appartement,63.0,3.0,2.818728,48.86982,7,2017,3324.6753246753246
2598419,2017-1084476,2017-06-20,Vente,175000.0,RUE DE LA FONTAINE ROUGE,77111,Chessy,2,Appartement,56.0,2.0,2.773342,48.855841,6,2017,
2598463,2017-1084497,2017-06-30,Vente,161000.0,AV FRANCOIS MITTERRAND,77307,Montévrain,1,Appartement,48.0,2.0,2.759493,48.866719,6,2017,
2598468,2017-1084500,2017-07-05,Vente,283500.0,CRS DU DANUBE,77449,Serris,1,Appartement,81.0,4.0,2.784357,48.856868,7,2017,
2598507,2017-1084521,2017-07-03,Vente,105000.0,RUE D AMSTERDAM,77307,Montévrain,1,Appartement,30.0,1.0,2.76756,48.853979,7,2017,766.4233576642335
2598543,2017-1084540,2017-07-06,Vente,238000.0,RUE DE BRUXELLES,77307,Montévrain,1,Appartement,62.0,3.0,2.761705,48.854971,7,2017,3352.112676056338
2598584,2017-1084560,2017-07-11,Vente,281490.0,RUE DES LABOURS,77268,Magny-le-Hongre,1,Appartement,77.0,4.0,2.813857,48.871427,7,2017,
2598616,2017-1084577,2017-07-07,Vente,156000.0,RUE DE BRUXELLES,77307,Montévrain,1,Appartement,40.0,2.0,2.762698,48.855472,7,2017,
2598699,2017-1084625,2017-07-06,Vente,86000.0,RUE DE LA CHARBONNIERE,77307,Montévrain,1,Appartement,22.0,1.0,2.76756,48.853979,7,2017,
2598715,2017-1084636,2017-06-22,Vente,100000.0,RUE EMILE CLOUD,77449,Serris,1,Appartement,35.0,2.0,2.788551,48.843823,6,2017,1470.5882352941176
2598761,2017-1084655,2017-06-28,Vente,200000.0,RUE DES CAMPANULES,77268,Magny-le-Hongre,1,Appartement,47.0,2.0,2.814437,48.86529,6,2017,5000.0
2598892,2017-1084693,2017-06-28,Vente,172000.0,RUE DE BRUXELLES,77307,Montévrain,1,Appartement,46.0,2.0,2.762698,48.855472,6,2017,
2599033,2017-1084771,2017-07-11,Vente,117000.0,RUE D AMSTERDAM,77307,Montévrain,1,Appartement,36.0,3.0,2.76756,48.853979,7,2017,
2599035,2017-1084772,2017-07-20,Vente,175000.0,RUE DE LA CLE DES CHAMPS,77268,Magny-le-Hongre,1,Appartement,80.0,4.0,2.815862,48.867012,7,2017,
2599221,2017-1084830,2017-07-24,Vente,278000.0,RUE EMILE CLOUD,77449,Serris,1,Appartement,93.0,4.0,2.787419,48.849427,7,2017,3756.7567567567567
2599227,2017-1084834,2017-07-07,Vente,170000.0,RUE DES BERGES,77018,Bailly-Romainvilliers,1,Appartement,58.0,4.0,2.817062,48.850198,7,2017,894.7368421052631
2599241,2017-1084840,2017-07-13,Vente,218000.0,CRS DU DANUBE,77449,Serris,1,Appartement,68.0,3.0,2.784357,48.856868,7,2017,3573.7704918032787
2599246,2017-1084842,2017-07-18,Vente,162000.0,ALL DE DUBLIN,77307,Montévrain,1,Appartement,37.0,2.0,2.766132,48.854328,7,2017,
2599257,2017-1084847,2017-07-10,Vente,203000.0,RUE DE L EPINETTE,77268,Magny-le-Hongre,1,Appartement,52.0,3.0,2.815136,48.870075,7,2017,
2599295,2017-1084865,2017-06-29,Vente,177901.0,CRS DU DANUBE,77449,Serris,1,Appartement,39.0,2.0,2.778785,48.85645,6,2017,
2599348,2017-1084895,2017-07-11,Vente,232500.0,RUE DE PRAGUE,77307,Montévrain,2,Appartement,62.0,3.0,2.762352,48.854315,7,2017,
2599423,2017-1084936,2017-07-18,Vente,150000.0,ALL DE DUBLIN,77307,Montévrain,1,Appartement,32.0,2.0,2.766132,48.854328,7,2017,
2599530,2017-1084989,2017-07-21,Vente,101500.0,RUE D AMSTERDAM,77307,Montévrain,1,Appartement,30.0,1.0,2.76756,48.853979,7,2017,
2599552,2017-1085001,2017-07-21,Vente,247000.0,BD DU CHAMP DU MOULIN,77449,Serris,1,Appartement,66.0,3.0,2.786353,48.848775,7,2017,3800.0
2599567,2017-1085009,2017-07-20,Vente,101500.0,SQ PAUL GAUGUIN,77268,Magny-le-Hongre,1,Appartement,22.0,1.0,2.812375,48.862491,7,2017,
2599628,2017-1085040,2017-07-19,Vente,225000.0,RUE DU MANOIR,77268,Magny-le-Hongre,1,Appartement,64.0,3.0,2.818728,48.86982,7,2017,5232.558139534884
2599630,2017-1085042,2017-07-13,Vente,131000.0,AV DE LA SOCIETE DES NATIONS,77307,Montévrain,1,Appartement,36.0,2.0,2.758432,48.866784,7,2017,
2599676,2017-1085067,2017-07-24,Vente,196000.0,ALL DE DUBLIN,77307,Montévrain,1,Appartement,55.0,3.0,2.766796,48.854878,7,2017,
2599688,2017-1085075,2017-07-25,Vente,225000.0,RUE DE BRUXELLES,77307,Montévrain,1,Appartement,72.0,3.0,2.763642,48.85586,7,2017,3750.0
2599700,2017-1085079,2017-07-24,Vente,278700.0,CRS DE LA GARONNE,77449,Serris,2,Appartement,63.0,3.0,2.786107,48.855312,7,2017,
2599715,2017-1085086,2017-07-26,Vente,155000.0,RUE DE BRUXELLES,77307,Montévrain,1,Appartement,42.0,2.0,2.763642,48.85586,7,2017,987.2611464968153
2599775,2017-1085122,2017-07-26,Vente,85000.0,RUE D AMSTERDAM,77307,Montévrain,1,Appartement,21.0,1.0,2.76756,48.853979,7,2017,172.41379310344828
2599812,2017-1085142,2017-07-07,Vente,222500.0,RUE EMILE CLOUD,77449,Serris,1,Appartement,56.0,3.0,2.786353,48.848775,7,2017,4944.444444444444
2599842,2017-1085159,2017-07-21,Vente,179000.0,PASS DU FOUR,77111,Chessy,1,Appartement,42.0,2.0,2.768978,48.878094,7,2017,2355.2631578947367
2599881,2017-1085180,2017-07-20,Vente,237500.0,AV DE LA SOCIETE DES NATIONS,77307,Montévrain,1,Appartement,61.0,3.0,2.760524,48.857234,7,2017,
2599892,2017-1085187,2017-07-27,Vente,135000.0,RUE DE LA CLE DES CHAMPS,77268,Magny-le-Hongre,1,Appartement,59.0,3.0,2.815862,48.867012,7,2017,
2599928,2017-1085203,2017-07-27,Vente,100000.0,RUE D AMSTERDAM,77307,Montévrain,1,Appartement,26.0,1.0,2.76756,48.853979,7,2017,
2599941,2017-1085210,2017-07-27,Vente,140000.0,RUE DES VENVOLLES,77018,Bailly-Romainvilliers,1,Appartement,35.0,2.0,2.820078,48.849716,7,2017,
2600181,2017-1085301,2017-08-03,Vente,395000.0,CRS DU TAGE,77449,Serris,1,Appartement,95.0,5.0,2.786913,48.854067,8,2017,
2600315,2017-1085371,2017-07-07,Vente,192400.0,CRS DE L ELBE,77449,Serris,1,Appartement,62.0,3.0,2.785284,48.857334,7,2017,
2600339,2017-1085384,2017-08-01,Vente,235000.0,CRS DU TAGE,77449,Serris,1,Appartement,63.0,3.0,2.786741,48.85467,8,2017,
2600343,2017-1085386,2017-08-01,Vente,167000.0,RUE DE LA FONTAINE,77449,Serris,1,Appartement,38.0,2.0,2.795732,48.844443,8,2017,
2600478,2017-1085451,2017-07-17,Vente,212758.0,RUE DE PARIS,77307,Montévrain,1,Appartement,63.0,3.0,2.760877,48.857906,7,2017,
2600601,2017-1085521,2017-07-13,Vente,206712.0,RUE DE COPENHAGUE,77307,Montévrain,1,Appartement,60.0,3.0,2.763732,48.858075,7,2017,
2600678,2017-1085566,2017-07-31,Vente,244000.0,AV DES FRENES,77307,Montévrain,1,Appartement,63.0,3.0,2.759956,48.871348,7,2017,
2600689,2017-1085572,2017-08-07,Vente,195000.0,RUE DES LABOURS,77268,Magny-le-Hongre,1,Appartement,43.0,2.0,2.812858,48.870326,8,2017,3421.0526315789475
